序号1,序号2,【Q5-单选题】 下列哪项最能贴切地描述你的住所:(1)农村/乡野 (2)小城市 (3)中等规模的城市 (4)大城市 ,【Q3-下拉单选题】 你住在哪个省？:(1)北京 (2)天津 (3)河北 (4)山西 (5)内蒙古 (6)辽宁 (7)吉林 (8)黑龙江 (9)上海 (10)江苏 (11)浙江 (12)安徽 (13)福建 (14)江西 (15)山东 (16)河南 (17)湖北 (18)湖南 (19)广东 (20)广西 (21)海南 (22)重庆 (23)四川 (24)贵州 (25)云南 (26)西藏 (27)陕西 (28)甘肃 (29)青海 (30)宁夏 (31)新疆 (32)其他 ,【Q4-填空题】 你住在哪个城市？,【Q2-填空题】 你的年龄？________岁,【Q6-单选题】 你已获得的最高学历是什么？ :(1)没有正规教育 (2)小学 (3)初中 (4)高中 (5)大学 (6)研究生及以上 ,【Q7-单选题】 你的性别:(1)女 (2)男 ,【Q8-单选题】 你的婚姻状况:(1)未婚 (2)在一段男女朋友关系中 (3)已婚 (4)离婚 ,【Q9-单选题】 下列哪项最能描述你的工作类型？:(1)白领 (2)工人 (3)个体经营者 (4)农业生产者 (5)失业 (6)退休 (7)学生 ,【Q10-单选题】 下列哪项最能描述你所工作的公司或单位类型?:(1)国有企业 (2)政府(地方或中央) (3)事业单位员工 (4)国内私营企业 (5)在中国经营的国际私营企业 (6)个体经营的小型企业 (7)农业 ,【Q11-单选题】 你是党员或者预备党员吗？:(1)是 (2)不是 ,【Q12-单选题】 你是共青团成员吗？:(1)是 (2)不是 ,"【Q13-单选题】 哪项最能代表你家每月的总收入（税后）？:(1)0 - 2,999元 (2)3,000 - 5,999元 (3)6,000 - 9,999元 (4)10,000 - 19,999元 (5)20,000 - 49,999元 (6)50,000 - 99,999元 (7)100,000元以上 ",【Q14-单选题】 你的户口和居住状况是什么？ :(1)住在城市，拥有城市户口 (2)住在城市，拥有农村户口 (3)住在农村，拥有农村户口 (4)住在农村，拥有城市户口 (5)海外华人 (包括香港和澳门) (6)其他（请注明） ,自填内容,【Q15-数字量表题】 您对自己的网络隐私情况担心程度如何？:(1)完全不担心 (2)2 (3)3 (4)4 (5)5 (6)6 (7)非常担心 ,【Q16-填空题】 当听到网络隐私这个词的时候，你认为哪些类型的个人信息与网络隐私有关（请列出几种类型的信息）？(自由回答，开放式回答),【Q17-填空题】 请列举一些你对你的网络隐私感到担忧的情况，以及你认为你的隐私未能得到保护的后果（例如：在网上进行支付——担心罪犯会偷走我的支付信息)。(自由回答，开放式回答，注意不要照抄样例),【Q18-数字量表题】 我花很多时间阅读科技引发的隐私问题:(1)非常同意 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈反对 ,【Q19-数字量表题】 在过去的一年中，我和我的朋友们讨论过有关网络隐私安全的话题:(1)非常同意 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈反对 ,【Q20-数字量表题】 我知道我在网上能拥有多少隐私:(1)非常同意 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈反对 ,【Q21-单选题】 你听说过社会信用体系这个术语吗 （官方术语）？:(1)是的，了解关于这个体系的具体细节 (2)是的，听说过一些关于这个体系的基本信息但不是具体细节 (3)是的，但只是听说过这个术语，并不了解任何相关信息 (4)从没听过 ,【Q22-填空题】 基于你对社会信用体系的了解，请列举出一些你认为会降低你社会信用评分的行为：______（自由回答，开放式回答）,【Q23-填空题】 根据你对社会信用体系的了解，请列举出一些你认为社会信用评分较低时会受到限制或被禁止的行为（自由回答，开放式回答）,【Q24-数字量表题】 当我选择一个理想的职业时，我认为与上司拥有良好的工作关系是很重要的。:(1)强烈反对 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈同意 ,【Q25-数字量表题】 当我与我的上司有分歧时，我认为能够充分表达这些分歧是很重要的。:(1)强烈反对 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈同意 ,【Q26-数字量表题】 当我选择一个理想的职业时，我认为能够拥有充足的时间用于个人或家庭生活是很重要的。:(1)强烈反对 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈同意 ,【Q27-数字量表题】 有一个充满多样性和冒险的工作比有一个稳定和安全的工作更重要。:(1)强烈反对 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈同意 ,【Q28-数字量表题】 大多数人都是可以信任的。:(1)强烈反对 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈同意 ,【Q29-数字量表题】 当人们在生活中失败的时候，这往往是他们自己的错误。:(1)强烈反对 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈同意 ,【Q30-数字量表题】 我更喜欢我的上司在工作中给我严格的工作指令。:(1)强烈反对 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈同意 ,【Q31-数字量表题】 职员之间的竞争通常弊大于利。:(1)强烈反对 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈同意 ,【Q32-数字量表题】 在你的私人生活中，节俭有多么重要？:(1)非常不重要 (2)2 (3)3 (4)4 (5)5 (6)6 (7)非常重要 ,【Q33-数字量表题】 在你的私人生活中，尊重传统有多么重要？:(1)非常不重要 (2)2 (3)3 (4)4 (5)5 (6)6 (7)非常重要 ,【Q34-数字量表题】 总的来说，我对中央政府的表现感到满意:(1)强烈反对 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈同意 ,【Q35-数字量表题】 总的来说，我对我的居住地的地方政府的表现感到满意:(1)强烈反对 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈同意 ,【Q36-数字量表题】 在监控的使用方面，政府很好地平衡了公民拥有的不受监控的权利，与政府维护秩序预防犯罪的需要:(1)强烈反对 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈同意 ,【Q37-单选题】 你多久阅读一次新闻？:(1)每天很多次 (2)每天几次 (3)一天一次 (4)平均每天少于一次 (5)我不看新闻 ,【Q38-单选题】 你的主要新闻来源是什么？:(1)报纸 (2)微信 (3)门户网站 （指通向某类综合性互联网信息资源并提供有关信息服务的应用系统，最著名的门户网站有中国四大门户网站（新浪、网易、搜狐、腾讯） (4)电视 (5)微博 (6)境外渠道 （新闻媒体/互联网网站/互联网社交平台/面对面交流） (7)其他（请举例说明） ,自填内容,"【Q39-矩阵单选题】 对于政府监控问题，选择你认为最合适的程度选项-> 中央政府监控用户的网上活动是有充分理由的。:  (1)强烈反对 (2)比较反对 (3)稍微反对 (4)中立 (5)稍微同意 (6)比较同意 (7)强烈同意 
 ","【Q39-矩阵单选题】 对于政府监控问题，选择你认为最合适的程度选项-> 地方政府监控用户的网上活动是有充分理由的。:  (1)强烈反对 (2)比较反对 (3)稍微反对 (4)中立 (5)稍微同意 (6)比较同意 (7)强烈同意 
 ","【Q39-矩阵单选题】 对于政府监控问题，选择你认为最合适的程度选项-> 私人公司监控用户的网上活动是有充分理由的。:  (1)强烈反对 (2)比较反对 (3)稍微反对 (4)中立 (5)稍微同意 (6)比较同意 (7)强烈同意 
 ","【Q39-矩阵单选题】 对于政府监控问题，选择你认为最合适的程度选项-> 我可以接受向政府提供我的生物信息，包括我的指纹、面部细节用于公共区域的监控目的。:  (1)强烈反对 (2)比较反对 (3)稍微反对 (4)中立 (5)稍微同意 (6)比较同意 (7)强烈同意 
 ","【Q39-矩阵单选题】 对于政府监控问题，选择你认为最合适的程度选项-> 我可以接受向私人公司提供我的生物信息，包括我的指纹、面部细节用于公共区域的监控目的。:  (1)强烈反对 (2)比较反对 (3)稍微反对 (4)中立 (5)稍微同意 (6)比较同意 (7)强烈同意 
 ","【Q40-矩阵单选题】 对于以下问题，选择你认为最合适的程度选项-> 总的来说，社会信用体系对公众是有益的:  (1)强烈反对 (2)比较反对 (3)稍微反对 (4)中立 (5)稍微同意 (6)比较同意 (7)强烈同意 
 ","【Q40-矩阵单选题】 对于以下问题，选择你认为最合适的程度选项-> 由于担心自己的社会信用评分，我在去年有意识地改变了自己的行为:  (1)强烈反对 (2)比较反对 (3)稍微反对 (4)中立 (5)稍微同意 (6)比较同意 (7)强烈同意 
 ","【Q40-矩阵单选题】 对于以下问题，选择你认为最合适的程度选项-> 我没有注意到政府在日常生活中有运用科技来监控我的行为:  (1)强烈反对 (2)比较反对 (3)稍微反对 (4)中立 (5)稍微同意 (6)比较同意 (7)强烈同意 
 ","【Q40-矩阵单选题】 对于以下问题，选择你认为最合适的程度选项-> 我认为政府会比私有企业更安全更好地储存我在网上的个人信息和数据:  (1)强烈反对 (2)比较反对 (3)稍微反对 (4)中立 (5)稍微同意 (6)比较同意 (7)强烈同意 
 ","【Q40-矩阵单选题】 对于以下问题，选择你认为最合适的程度选项-> 我不介意私有企业把我的数据卖给第三方公司，如果此私有企业能让我免费使用他们的应用程序:  (1)强烈反对 (2)比较反对 (3)稍微反对 (4)中立 (5)稍微同意 (6)比较同意 (7)强烈同意 
 ","【Q40-矩阵单选题】 对于以下问题，选择你认为最合适的程度选项-> 我担心我的支付信息可能会被盗或者泄露:  (1)强烈反对 (2)比较反对 (3)稍微反对 (4)中立 (5)稍微同意 (6)比较同意 (7)强烈同意 
 ",【Q41-数字量表题】 你如何综合评价你的电脑使用能力？:(1)非常不熟练或非常不了解 (2)2 (3)3 (4)4 (5)5 (6)6 (7)非常熟练或非常了解 ,【Q42-数字量表题】 你如何评价你维护电脑软件系统的能力？:(1)非常不熟练或非常不了解 (2)2 (3)3 (4)4 (5)5 (6)6 (7)非常熟练或非常了解 ,【Q43-数字量表题】 你如何评价你的编程能力？:(1)非常不熟练或非常不了解 (2)2 (3)3 (4)4 (5)5 (6)6 (7)非常熟练或非常了解 ,【Q44-单选题】 你认为人脸识别技术的使用范围有多广？:(1)非常广泛（在大多数公共场所使用） (2)广泛（应用于主要公共场所） (3)适度（局部部署） (4)有限地使用（只在少数地方使用） (5)不使用（仅作为试验或根本不使用） ,【Q45-数字量表题】 你认为中央政府在多么密切地追踪你的网上活动？:(1)非常不密切 (2)2 (3)3 (4)4 (5)5 (6)6 (7)非常密切 ,【Q46-数字量表题】 你认为地方政府在多么密切地追踪你的网上活动？:(1)非常不密切 (2)2 (3)3 (4)4 (5)5 (6)6 (7)非常密切 ,【Q47-数字量表题】 你认为私人公司在多么密切地追踪你的网上活动？:(1)非常不密切 (2)2 (3)3 (4)4 (5)5 (6)6 (7)非常密切 ,【Q48-数字量表题】 你有多介意中央政府了解你个人网上活动的细节？:(1)非常介意 (2)2 (3)3 (4)4 (5)5 (6)6 (7)非常不介意 ,【Q49-数字量表题】 你有多介意地方政府了解你个人网上活动的细节？:(1)非常介意 (2)2 (3)3 (4)4 (5)5 (6)6 (7)非常不介意 ,【Q50-数字量表题】 你有多介意私人公司了解你个人网上活动的细节？:(1)非常介意 (2)2 (3)3 (4)4 (5)5 (6)6 (7)非常不介意 ,"实验1 
(1)基准组
 (2)实验组
 ",【Q52-单选题】 您是否已认真读完上述材料？:(1)我已认真读完，可以继续回答后续题目 ,【Q53-数字量表题】 我不认为社会信用体系会牵涉很严重的隐私问题。:(1)强烈反对 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈同意 ,【Q54-数字量表题】 我不认为社会信用体系会对自己造成很大的影响。:(1)强烈反对 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈同意 ,【Q55-数字量表题】 我不是很担心我的私人信息会被共享在网络上:(1)强烈反对 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈同意 ,【Q56-数字量表题】 总体来说，我认为公司不会滥用我的私人信息:(1)强烈反对 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈同意 ,【Q57-数字量表题】 总体来说，我认为政府不会滥用我的私人信息。:(1)强烈反对 (2)2 (3)3 (4)4 (5)5 (6)6 (7)强烈同意 ,【Q58-多选题】 根据新闻中的信息，请指出哪些日常生活领域可能会受到社会信用评分的影响（选择所有你认为适用的项）:[1]购买火车票,【Q58-多选题】 根据新闻中的信息，请指出哪些日常生活领域可能会受到社会信用评分的影响（选择所有你认为适用的项）:[2]采购日常用品,【Q58-多选题】 根据新闻中的信息，请指出哪些日常生活领域可能会受到社会信用评分的影响（选择所有你认为适用的项）:[3]限制你对互联网的使用,【Q58-多选题】 根据新闻中的信息，请指出哪些日常生活领域可能会受到社会信用评分的影响（选择所有你认为适用的项）:[4]购买机票,【Q58-多选题】 根据新闻中的信息，请指出哪些日常生活领域可能会受到社会信用评分的影响（选择所有你认为适用的项）:[5]禁止购买酒类,"实验2 
(1)版本1
 (2)版本2
 (3)版本3
 ",【Q60-填空题】 以上列表中，有多少个您信赖并愿意托付个人信息的实体？ （请填数字，注意是要填“多少个”，而不是写具体哪一个）,答卷者,"If the 5th option was shown
0: not shown
1: shown"
5559450,4150086,2,14, 宜春市, 38,5,1,3,5,6,2,2,3,1,,5, 需要输入身份证号码, 人脸识别、需要身份证验证，输入银行密码及银行卡号,4,4,4,4, 贷款、征信, 我家只有房贷，从不办信用卡,4,4,4,1,4,4,4,4,7,5,5,5,5,5,7,有抖音上插播的才会看一下,4,4,1,7,1,6,6,5,7,1,7,2,1,1,1,4,7,7,5,5,1,2,1,3,3,2,2,5,1,,1,1,,3, 1,样本用户,0
5559346,4153156,3,17, 武汉市, 62,5,2,4,6,4,1,2,2,2,,3, 个人资产情况，银行卡密码，, 不要下载不正规的支付软件，否则很有可能会被窃取您的银行卡信息，从而盗窃您帐户资金。,3,3,3,2, 借钱不按时归还，不按合同约定执行，不兑现承诺, 不执行法院赔偿判决等,7,4,3,2,5,3,6,4,6,6,5,5,4,1,2,,2,2,1,6,1,6,7,3,6,1,7,2,1,1,3,5,5,5,5,5,2,2,1,6,6,6,5,6,1,,,1,1,1, 3,样本用户,0
5559351,4153232,2,7, 延边朝鲜族自治, 38,3,1,3,5,6,2,2,2,1,,4, 身份信息, 担心有病毒，在不知情的情况下盗走财产,2,3,4,3, 闯红灯, 禁烟列车上吸烟,6,3,4,2,5,3,4,3,7,3,6,5,6,3,2,,7,7,2,7,1,6,6,7,7,1,7,2,2,1,2,4,3,4,5,5,1,1,1,5,6,2,3,5,,,,,,1, 3,样本用户,1
5559316,4153200,2,10, 苏州市, 45,5,2,3,3,6,1,2,4,1,,4, 聊天记录，网络银行账号，社交软件账号密码, 使用手机被监控，账号密码被盗取,3,4,3,2, 信用卡透支, 限制性消费,5,3,6,2,6,6,2,3,3,5,7,7,6,2,2,,7,7,3,7,7,7,3,4,5,1,7,5,4,2,1,5,4,6,6,5,5,2,1,2,2,2,2,6,1,,1,1,,1, 3,样本用户,1
5559289,4141653,1,9, 浦东新区, 31,4,1,3,2,6,2,2,4,3,,5, 手机支付，照片，个人信息，聊天记录，, 个人信息怕泄露，别人诈骗，,4,4,3,3, 不太懂，只是听说过, 应该是出行不方便,6,3,4,2,3,4,5,4,6,6,7,6,7,2,5,,7,7,2,7,3,7,6,6,6,1,7,4,3,1,4,5,5,3,5,5,1,2,1,5,7,2,3,7,1,,1,1,,1, 2,样本用户,1
5559279,4141155,3,10, 徐州市, 43,4,1,3,4,7,2,2,1,2,,5, 地址，电话，, 网上支付后，有人知道个人家庭情况，以及个人隐私,3,3,3,4, 比如不好的评分，违约欠款，不按合同办事等, 失信人黑名单，对子女影响,6,5,4,2,3,2,3,2,3,3,6,4,4,2,3,,5,4,1,5,1,5,3,5,6,1,6,2,2,1,2,5,5,3,5,5,1,2,1,5,6,5,5,6,1,,1,1,,1, 2,样本用户,1
5559276,4153164,2,4, 运城市, 42,4,2,3,3,6,2,2,2,2,,7, 身份证号，手机号，姓名，住址, 被人盗用身份信息做犯罪活动。盗取个人资金。,1,1,1,4, 花呗和信用卡不及时还款, 不能办理信用卡，不能做贷款。,7,4,6,2,2,6,6,2,3,4,4,4,7,4,2,,7,7,1,7,1,7,5,2,7,7,7,3,3,1,2,2,2,6,4,4,1,1,1,3,2,1,3,3,,,,,,1, 1,样本用户,0
5559249,4145504,4,9, 长宁区, 41,4,1,3,2,6,2,2,2,2,,2, 身份证号码，家庭住址, 身份证—担心罪犯会利用我的身份信息办理信用卡什么的,2,5,3,2, 例如花贝要及时还款，不然会降低你的信用, 如果被政府拉入黑名单，坐飞机高铁等将受到限制,6,6,4,1,5,2,4,2,7,5,5,6,6,3,3,,6,6,6,7,4,6,6,6,6,1,4,5,5,1,2,3,3,2,2,2,1,2,1,5,6,6,5,6,1,,1,1,,1, 3,样本用户,0
5559288,4153105,2,18, 衡阳市, 36,3,1,3,2,6,2,2,2,1,,4, 银行卡，个人资料, 微信转账或支付宝,4,2,2,3, 某某食品的不合格, 某某工作人员的非法行为,5,4,5,6,4,2,4,4,3,4,5,5,4,1,3,,4,4,4,4,4,4,4,4,4,4,4,5,4,4,1,4,4,4,4,4,4,2,1,3,3,3,5,5,1,1,1,1,,3, 1,样本用户,0
5559236,4149554,1,15, 潍坊市, 58,3,1,3,3,6,2,2,4,3,,6, 生日 年龄 银行卡号, 买一些物品后购物软件总会出现好多类似物品,5,3,5,4, 在网上借贷不还, 购物不方便,6,3,5,2,4,3,3,3,6,6,6,5,4,4,3,,6,5,3,6,3,5,5,3,6,2,6,2,3,1,1,5,6,5,5,4,2,1,1,3,4,2,3,5,,,,,,3, 4,样本用户,0
5559287,4153176,2,14, 吉安市, 33,6,2,3,1,3,2,2,2,2,,6, 社交账号，图片，银行卡密码, 随意扫一扫，随意注册账号,1,2,4,2, 信用卡逾期，房贷车贷逾期，老赖, 高铁飞机，限制高消费,7,6,6,6,6,3,6,2,7,7,7,7,7,3,3,,7,7,7,7,7,7,7,7,6,1,7,5,5,1,1,5,6,3,6,6,1,1,1,7,1,1,1,7,,,,,,1, 3,样本用户,1
5559233,4153117,4,1, 海淀区, 54,4,2,3,2,6,2,2,3,1,,4, 不想让别人知道的事都属于隐私, 比如网购留下地址被商家卖给别人，不断接到销售电话,3,4,4,3, 拖欠农民工工资，不按时还款等, 限制高消费，出入境,6,4,4,5,6,5,4,4,6,6,4,4,4,4,2,,5,5,3,5,3,5,5,5,5,3,4,2,2,1,2,5,5,5,5,5,5,2,1,6,5,4,6,7,1,,1,1,,3, 4,样本用户,1
5559181,4146329,1,16, 安阳市, 33,5,2,3,3,6,1,2,3,3,,4, 微信密码，QQ密码，手机银行密码，, 个人信息被贩卖，如手机号码，会经常收到各种各样的推销电话，在网上注册信息输入个人信息时被不法分子利用,3,3,3,2, 经常变更手机号，经常变更收货地址，网购总是不主动确认收货，没有信用卡, 买房，买车做按揭时会有影响，个人征信会受到影响,7,5,5,2,4,3,6,2,7,7,7,3,5,3,3,,7,7,1,7,1,7,6,1,7,1,2,4,3,2,1,4,4,7,7,7,1,2,1,7,6,1,1,7,1,,1,1,,1, 3,样本用户,0
5559257,4152404,2,15, 淄博市, 33,5,2,3,1,4,2,2,5,1,,2, 银行卡密码, 泄露银行卡密码,3,3,4,1, 撒谎, 没有客户,6,4,4,4,4,4,4,4,4,4,6,6,6,2,2,,6,6,2,6,2,6,6,4,4,2,2,4,4,4,2,4,4,4,4,4,4,2,1,4,4,4,4,4,1,,,1,,1, 2,样本用户,0
5559180,4149836,1,16, 开封市, 35,4,2,3,2,6,1,2,2,3,,3, 身份银行卡号, 买网上买东西，自动扣费，,4,3,4,1, 说谎, 骂人,7,4,4,4,4,4,5,5,5,6,7,5,5,3,4,,4,5,4,3,4,4,4,4,4,4,6,4,4,4,3,4,4,4,4,4,4,2,1,4,4,4,4,4,,,1,,,2, 3,样本用户,0
5559165,4153067,2,15, 东营市, 27,5,2,3,2,6,2,2,3,2,,7, 身份信息，银行卡，电话号码, 在网上留下自己的信息和家人的信息被盗取，从而形成对家人和自己的诈骗。,5,4,4,3, 不守约定，素质低下, 限制消费,7,3,4,4,3,3,4,5,5,7,7,7,7,4,2,,4,2,1,4,1,6,7,4,7,1,7,4,3,1,2,4,4,4,4,4,1,2,1,2,4,2,4,6,1,,,1,,3, 2,样本用户,0
5559199,4153104,3,15, 济南市, 45,5,1,4,3,6,2,2,6,1,,1, 身份证以及电话号码和家庭住址, 在网上进行人脸识别-可能盗取我的个人信息,4,4,4,2, 贷款未还, 限制高消费,7,7,7,7,7,7,7,7,7,7,7,7,7,1,3,,7,7,7,7,7,7,7,7,7,7,7,7,5,1,1,7,7,7,5,5,5,2,1,5,5,5,5,5,1,,1,1,1,3, 4,样本用户,1
5559163,4153075,3,17, 武汉市, 31,5,2,3,2,4,2,2,3,1,,6, 身份信息, 家人孩子信息泄露,3,3,4,2, 违法，逾期, 禁坐高铁飞机,5,4,6,4,5,3,3,5,5,6,6,6,6,3,3,,6,6,3,6,2,6,6,4,6,2,5,5,5,4,2,3,3,5,4,4,2,2,1,4,4,2,3,6,1,,1,1,,1, 4,样本用户,0
5559170,4153083,4,17, 武汉市, 38,6,1,3,1,4,1,2,5,1,,6, 手机号，证件，家庭情况, 利用家庭情况进行诈骗,3,5,6,2, 6, 贷款,6,6,6,4,5,4,5,4,6,6,7,7,5,3,3,,4,4,4,4,4,6,3,3,6,1,2,6,5,5,2,5,4,4,5,4,4,2,1,5,5,4,6,6,1,,1,1,,3, 2,样本用户,0
5559147,4150382,3,4, 太原市, 49,5,2,3,2,1,2,2,1,1,,7, 涉及到钱的，家庭个人信息, 都有,1,1,5,4, 不知道, 不知道,7,4,7,1,1,4,1,7,7,7,2,2,7,2,3,,7,4,1,7,1,6,4,4,7,1,7,2,1,1,4,1,1,7,4,4,1,2,1,4,4,1,1,6,1,,,1,,1, 1,样本用户,0
5559113,4145005,4,22, 渝北区, 54,6,1,3,1,3,1,2,3,1,,4, 手机号，身份证号码  银行卡号密码  人脸指纹, 电话号码被涉露，经常有推销电话，诈骗电话打来,4,5,7,2, 不按期还款, 求职  银行贷款  某些消费,6,5,3,3,5,5,6,3,5,7,7,6,7,2,3,,7,6,3,7,2,7,7,6,7,1,7,4,2,1,2,4,4,5,7,7,2,2,1,5,6,4,3,7,1,,1,1,1,1, 2,样本用户,1
5559119,4152973,4,17, 武汉市, 51,5,2,3,1,6,2,2,4,1,,6, 个人身份信息，上网信息，家庭信息, 支付密码的保护，担心密码丢失。太多的登陆密码，怕忘记,2,3,3,2, 贷款逾期, 你的贷款额度减少或消失,6,4,4,2,4,6,2,1,2,6,6,5,5,4,3,,5,5,4,5,5,6,4,2,5,1,6,4,3,1,2,4,4,5,3,3,1,2,1,2,2,1,3,3,,,,1,,1, 3,样本用户,1
5558495,4146998,2,8, 牡丹江市, 41,3,1,3,3,6,2,2,2,1,,3, 支付 购物 填写个人信息, 下载APP 支付 购物 填写个人信息,3,3,3,4, 不了解, 出行 不能坐飞机 高铁,7,2,5,1,1,3,1,5,7,7,7,7,7,3,2,,4,3,4,5,4,5,5,5,5,5,5,5,4,1,3,5,7,7,6,5,5,2,1,5,6,5,6,7,1,,,1,,3, 4,样本用户,1
5557134,4150652,2,6, 营口市, 28,5,2,3,1,2,2,2,2,1,,5, 身份证号家庭住址, 被贷款，钱被偷走,2,2,2,3, 坐过牢, 禁止出国,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,1,3,3,3,3,3,,,1,,,3, 2,样本用户,1
5556634,4145184,2,3, 唐山, 37,4,1,3,3,6,2,2,3,2,,4, 大数据推荐信息买卖。, 就是在网上注册一些用户名的时候，比如股票一些网站注册过之后，就会经常有相关的人给打电话，类似于这样的类型很多，比如房产等等。,5,5,7,4, 不太了解，但据我分析是不是信用卡呀，征信哪方面的东西？, 不太了解，但据我分析瓷面的意思是不是如果在提前消费不按时还款的情况下。,7,7,7,1,1,3,4,5,5,6,7,3,4,4,7,RN4 微币0.10抖音短视频,4,4,4,4,4,5,5,7,4,1,2,3,2,1,2,1,1,1,5,6,5,2,1,5,7,2,5,5,1,,1,1,,1, 3,样本用户,0
5556630,4150136,4,13, 厦门市, 34,5,2,3,2,4,2,2,3,2,,4, 个人信息，手机号码，身份证, 收集个人信息,4,3,3,2, 借钱不还，答应的事没有做到, 别人不相信你，做事不靠谱,5,4,3,4,4,3,3,4,4,5,5,4,5,1,3,,6,6,2,6,1,6,6,5,5,3,6,4,5,3,1,3,3,3,5,5,2,2,1,6,6,3,3,5,1,,,1,1,1, 2,样本用户,1
5556221,4149623,2,1, 怀柔区, 39,5,1,3,3,6,2,2,3,1,,7, 消费记录，家庭地址, 网购后会有很多的骚扰电话，能准确的说出我的姓名，购买物品，家庭地址。,2,1,3,3, 逾期还款, 贷款额,7,7,7,2,4,4,5,7,7,7,7,5,7,1,3,,7,7,4,7,2,7,6,5,7,1,7,5,6,1,2,4,4,6,7,7,1,2,1,7,7,5,4,7,1,,,1,,3, 3,样本用户,0
5556227,4149667,3,6, 大连市, 43,6,1,3,1,1,1,2,5,1,,7, 地址 电话 姓名 单位, 在网上搜索担心被网络跟踪,4,3,6,3, 欠款逾期 网络上散播不实言论, 限高 注销账号,6,4,7,4,3,5,3,5,5,4,5,4,3,1,2,,6,6,2,2,1,6,4,3,7,1,7,3,2,1,1,6,6,2,5,5,2,2,1,3,5,1,2,7,1,,1,1,,1, 2,样本用户,0
5555912,4149411,2,14, 南昌市, 35,5,1,3,2,4,2,2,3,1,,5, 电话号码，孩子的学习，贷款信息，家里人信息, 电话号码泄露，很多骚扰电话，个人身份证号码银行卡号泄露，担心钱被转,5,5,3,4, 欠钱不按时还款，有不良征信，限制高消费, 限制高消费，不能乘坐高铁飞机，不能住高档酒店,7,6,6,3,5,4,5,6,6,6,6,5,5,4,3,,4,4,2,6,5,6,6,6,6,2,5,5,4,1,2,5,4,4,2,2,1,2,1,2,1,1,4,3,1,,,1,,1, 1,样本用户,1
5555917,4146506,2,17, 荆州市, 31,4,1,3,1,6,2,2,3,2,,5, 家庭状况 财务状况 手机号码, 在app上验证个人信息 会担心信息被盗用,3,1,5,3, 信用卡逾期还款, 不能在银行借贷,7,7,6,1,3,1,4,7,5,4,5,5,7,3,5,,5,5,1,7,1,6,6,5,7,1,7,7,7,1,1,7,7,1,2,2,1,1,1,1,5,1,3,7,,,,,,1, 2,样本用户,1
5555867,4146080,2,15, 聊城市, 41,5,2,3,1,6,2,2,3,1,,7, 位置，通话，录音，录像, 定位的位置，支付的密码，摄像头无故打开等,2,1,5,3, 信用卡逾期等, 高铁，飞机的乘坐，子女的上学考公务员等,5,1,7,4,5,4,5,1,7,7,7,7,6,1,3,,6,6,3,7,2,7,6,5,7,1,6,4,5,2,1,4,4,5,7,7,2,2,1,6,6,3,5,7,1,,,1,,3, 3,样本用户,1
5555815,4145939,1,20, 贵港市, 23,5,1,1,5,7,2,1,1,3,,4, 购物信息和外卖信息, 担心钱财，担心个人隐私,4,4,5,3, 网上发表言论不当, 交通,4,4,6,4,2,4,1,4,6,6,7,4,5,3,4,,4,4,2,6,1,4,4,4,4,2,7,4,3,2,1,5,4,4,4,3,1,2,1,2,2,3,3,4,1,1,1,1,1,1, 3,样本用户,0
5555808,4149470,2,22, 合川区, 24,5,2,1,1,1,2,1,4,2,,5, 身份证号码，电话号码, 了解到电话号码后随时可以骚扰我。,5,5,4,2, 欠钱不还。, 出行，借款。,5,5,5,4,3,6,4,4,5,5,5,5,5,4,5,,5,5,3,5,3,5,5,4,6,3,6,6,6,6,1,4,4,5,5,5,3,1,1,3,4,3,3,6,,,,,,3, 1,样本用户,0
5555810,4149407,3,10, 淮安市, 39,5,2,3,1,1,2,2,1,1,,4, 收入问题, 怕自己的信息会泄露,4,4,5,4, 银行征信, 做银行贷款时,4,4,6,2,3,4,3,3,5,7,5,5,4,3,2,,4,4,4,3,3,4,5,3,5,2,4,5,4,2,3,3,2,3,4,4,2,2,1,5,4,2,2,5,1,,,1,,1, 1,样本用户,0
